GENESIS-Tabelle: 23211-0004
Gestorbene: Deutschland, Jahre, Todesursachen, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Todesursachenstatistik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gestorbene (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
1986;Grippe;7;4;1;2;2;6;7;11;4;13;10;16;17;40;70;94;124;-;3;7;3;-;3;3;3;6;12;5;8;18;21;44;125;183;377;-
1986;Pneumonie;49;62;26;36;34;31;55;71;140;173;241;372;459;1116;2062;2418;2392;-;37;35;12;17;16;19;25;25;50;67;114;206;336;960;2096;3106;4935;-
1986;Chronische Krankheiten der unteren Atemwege;1;20;29;34;24;29;28;62;186;425;910;1415;1758;3503;4835;4381;2818;-;2;12;22;28;24;18;29;44;119;181;316;553;764;1338;2030;2148;2495;-
1986;Asthma;-;15;20;31;21;24;25;34;81;167;290;350;358;613;766;569;253;-;1;10;20;25;24;17;26;28;94;115;163;237;272;424;536;415;377;-
1986;Krankheiten des Verdauungssystems;24;31;25;53;135;308;554;814;1597;1952;2146;2117;1871;2524;2978;2390;1506;-;24;19;19;32;50;146;228;307;600;665;956;1385;1442;2504;3747;3977;3912;-
1986;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;-;1;1;6;7;11;28;37;90;115;131;154;163;303;433;416;295;-;-;2;-;2;1;8;10;12;15;31;59;97;131;262;438;568;523;-
1986;Krankheiten der Leber;-;6;7;11;69;219;389;626;1219;1454;1528;1407;1149;1181;1119;625;243;-;4;9;5;5;24;95;160;244;438;465;590;782;684;840;904;674;379;-
1986;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;2;6;10;65;206;377;598;1155;1378;1448;1329;1103;1112;1034;578;210;-;1;4;4;5;17;88;151;228;416;441;539;744;631;763;816;590;334;-
1986;Krankheiten der Haut und der Unterhaut;2;2;-;-;2;2;5;2;8;10;11;13;21;37;58;48;44;-;-;1;3;1;2;2;4;2;9;15;14;32;43;83;128;173;215;-
1986;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;2;4;1;5;6;10;9;7;24;29;54;69;59;114;158;128;101;-;1;5;5;3;4;5;4;10;31;32;71;137;136;324;480;443;455;-
1986;Chronische Polyarthritis und Arthrose;-;-;-;1;1;-;2;1;4;8;13;31;18;49;63;48;33;-;-;1;-;-;-;-;1;4;9;16;35;73;76;200;274;205;160;-
1986;Krankheiten des Urogenitalsystems;7;6;8;15;15;36;35;56;137;188;238;283;358;757;1249;1321;1055;-;3;7;2;17;16;20;29;44;107;130;214;380;466;883;1382;1382;1312;-
1986;Krankheiten der Niere;7;6;8;14;15;34;32;54;129;183;224;237;295;585;858;837;603;-;3;7;2;14;13;18;26;38;95;120;197;356;425;811;1246;1229;1126;-
1986;Schwangerschaft, Geburt und Wochenbett;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;19;23;20;10;2;2;2;-;-;-;-;-;-;-;-
1986;Best.Zustände mit Ursprung in der Perinatalperiode;1940;16;-;-;1;-;-;-;-;3;-;-;1;-;-;2;-;-;1306;6;-;-;1;2;-;-;-;-;-;-;2;-;2;1;-;-
1986;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;1024;214;40;30;36;25;21;16;32;28;22;18;11;8;10;9;5;-;863;190;27;36;21;22;13;16;30;34;25;28;19;23;24;18;8;-
1986;Angeborene Fehlbildungen des Nervensystems;131;55;8;9;3;3;1;3;4;3;1;2;2;3;2;2;1;-;150;54;5;4;5;4;1;1;2;-;3;2;4;3;2;-;-;-
1986;Angeborene Fehlbildungen des Kreislaufsystems;465;109;24;12;17;12;13;8;14;5;6;6;4;-;2;4;3;-;339;65;11;20;9;12;4;8;14;9;10;13;8;7;11;5;3;-
1986;Symptome und abnorme klinische und Laborbefunde;677;69;53;117;162;208;239;333;594;649;679;610;555;848;1048;1125;1676;-;470;61;32;40;70;82;100;150;213;235;269;440;460;792;1380;2029;4928;-
1986;Plötzlicher Kindstod;596;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;425;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1986;Sonst. ungenau bezeichnete u. unbek. Todesursachen;74;62;50;113;150;204;229;325;571;625;649;558;487;705;771;563;345;-;40;48;29;39;66;77;97;142;204;222;247;398;398;633;908;835;786;-
1986;Äußere Ursachen von Morbidität und Mortalität;188;833;1818;2769;2052;1794;1599;1760;2566;2109;1903;1314;961;1464;1889;1665;1336;-;156;490;599;652;559;513;451;600;875;739;789;981;932;1624;2457;2924;3794;-
1986;Unfälle einschließlich Spätfolgen;162;715;1406;1860;1124;852;739;769;1165;970;848;639;438;773;1102;1051;1013;-;125;422;447;357;218;193;162;226;307;268;306;446;450;925;1763;2464;3504;-
1986;Transportmittelunfälle;8;342;1194;1498;784;508;422;398;525;422;385;285;194;300;385;242;119;-;8;226;400;295;167;128;104;119;150;138;156;198;170;299;368;281;147;-
1986;Stürze;6;48;49;57;84;80;90;115;235;221;194;195;174;313;512;643;779;-;5;23;12;15;12;12;15;25;56;45;64;121;142;437;1086;1846;3061;-
1986;Ertrinken und Untergehen;3;154;51;61;46;38;41;43;63;46;26;26;8;19;19;13;10;-;4;75;3;3;4;10;7;9;14;11;12;6;6;23;22;23;16;-
1986;Exposition gegenüber Rauch, Feuer und Flammen;2;29;10;22;20;28;21;24;41;19;18;15;5;23;23;21;23;-;4;28;8;9;6;9;3;8;7;9;11;19;18;18;54;59;45;-
1986;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);1;9;14;41;50;59;35;39;47;44;31;9;9;19;25;33;21;-;-;10;6;11;8;7;12;22;23;23;19;22;25;49;71;83;66;-
1986;Vorsätzliche Selbstbeschädigung;-;40;351;786;798;808;751;854;1218;996;934;610;468;637;705;555;281;-;-;15;107;233;278;251;231;317;489;403;435;469;425;623;599;361;241;-
1986;Tätlicher Angriff;18;46;16;36;39;38;34;37;50;28;24;14;10;10;12;13;7;-;24;36;29;35;34;45;30;30;30;18;9;17;16;15;18;18;14;-
1986;Ereignis, dessen nähere Umstände unbestimmt sind;8;32;45;86;88;96;75;100;132;114;95;46;42;41;66;46;33;-;7;17;16;27;29;24;28;27;49;50;39;48;41;60;77;81;35;-
1987;Insgesamt;4236;1791;2297;3587;3480;3797;4934;6739;14755;20358;29060;33058;37986;51945;76686;70788;53203;-;3048;1209;879;1261;1298;1769;2428;3551;7308;9406;13598;22768;31657;51243;93765;108405;128974;-
1987;Bestimmte infektiöse und parasitäre Krankheiten;73;70;18;35;85;121;123;139;161;173;216;282;284;328;471;353;253;-;35;40;24;27;22;23;30;35;45;63;100;169;235;285;430;508;604;-
1987;Tuberkulose einschließlich ihrer Folgezustände;-;-;-;-;6;12;11;20;45;54;84;116;144;131;214;154;77;-;1;-;-;2;-;1;6;8;8;14;20;54;59;69;86;110;88;-
1987;Meningokokkeninfektion;19;18;3;3;-;-;2;2;3;2;3;1;3;2;2;1;1;-;6;16;5;2;-;1;2;1;-;-;3;1;3;5;3;1;1;-
1987;Virushepatitis;-;2;4;2;1;3;2;1;8;6;18;23;20;13;10;4;3;-;-;1;2;5;2;5;4;1;2;6;8;12;23;8;7;8;6;-
1987;HIV-Krankheit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1987;Neubildungen;20;260;185;277;420;452;872;1683;4117;6498;9856;10974;11975;14608;18251;14191;7859;-;17;172;125;200;254;554;982;1634;3535;4537;6392;9713;11454;14244;19640;17133;14009;-
1987;Bösartige Neubildungen (BN);10;227;177;259;405;435;835;1638;4026;6356;9675;10768;11750;14305;17799;13704;7597;-;11;151;114;187;237;539;957;1594;3471;4437;6252;9496;11173;13884;19019;16508;13331;-
1987;BN der Lippe, der Mundhöhle und des Pharynx;1;-;1;4;6;17;83;160;382;494;512;329;246;201;224;133;68;-;-;-;-;2;1;2;6;23;52;50;57;78;97;81;121;102;109;-
1987;BN des Ösophagus;-;-;-;-;-;1;27;92;206;331;374;312;257;261;271;196;113;-;-;-;-;-;-;2;3;7;20;29;43;68;77;71;124;119;134;-
1987;BN des Magens;-;2;2;8;13;25;54;112;312;479;754;909;1094;1399;1826;1453;854;-;-;-;1;7;11;36;54;87;180;251;341;580;759;1215;1949;1932;1734;-
1987;BN des Dickdarms;-;-;1;3;12;20;42;96;231;415;559;764;852;1191;1556;1213;734;-;1;1;1;2;3;26;38;91;203;303;484;852;1165;1660;2387;2419;2036;-
1987;BN des Rektums, des Anus und am Rektosigmoid;-;1;-;-;4;-;23;55;158;237;366;418;495;655;906;738;416;-;-;-;1;3;2;7;15;40;105;148;221;422;513;725;1051;956;750;-
1987;BN der Leber, der Gallenwege und des Pankreas;-;5;1;5;13;24;56;124;306;514;856;1051;1136;1211;1423;966;530;-;-;4;1;5;2;11;33;72;191;312;554;1036;1299;1807;2527;2107;1550;-
1987;BN der Leber und der intrahepatischen Gallengänge;-;5;1;3;8;11;20;24;74;127;241;323;331;329;379;246;110;-;-;4;1;5;2;4;11;15;44;64;102;169;203;250;387;306;232;-
1987;BN des Pankreas;-;-;-;2;4;8;27;79;202;319;495;570;626;665;724;502;273;-;-;-;-;-;-;6;13;39;94;135;238;510;621;857;1118;944;666;-
1987;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;-;1;2;3;12;41;132;394;1163;2112;3503;3814;3934;4269;4607;3013;1136;-;-;-;1;5;3;20;46;109;223;293;571;771;894;1009;1125;798;499;-
1987;BN der Bronchien und der Lunge;-;1;2;3;11;37;110;345;1027;1949;3253;3620;3740;4080;4416;2875;1066;-;-;-;1;5;3;20;45;105;211;280;554;747;868;983;1099;779;481;-
1987;Melanom und sonstige bösartige Neubild. der Haut;-;3;5;4;22;29;37;60;106;103;115;126;125;118;125;86;101;-;-;-;3;8;11;16;29;39;68;53;92;104;123;130;150;150;189;-
1987;Bösartiges Melanom der Haut;-;3;5;4;20;27;32;54;96;91;102;110;104;93;88;48;46;-;-;-;2;6;11;15;28;37;62;47;87;95;106;104;107;99;104;-
1987;BN der Brustdrüse;-;-;-;-;-;2;1;1;6;4;7;13;13;17;24;9;10;-;-;-;-;5;29;144;336;578;1168;1381;1569;2007;1977;1960;2505;1866;1551;-
1987;BN der Genital- und Harnorgane;1;12;16;56;72;63;90;132;288;550;967;1296;1697;2756;4065;3765;2356;-;-;4;6;21;54;108;188;261;693;946;1309;2009;2306;2646;3466;2691;1933;-
1987;BN der Cervix uteri;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;30;74;102;106;209;200;239;312;356;365;353;241;145;-
1987;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;11;19;19;62;109;193;324;439;493;625;541;393;-
1987;BN des Ovars;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;9;12;18;46;93;302;420;546;806;792;910;1009;707;409;-
1987;BN der Prostata;-;-;2;1;1;-;2;6;26;95;259;453;776;1596;2535;2508;1622;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1987;BN der Niere, ausgenommen Nierenbecken;-;11;1;-;1;5;23;62;166;253;365;362;357;377;397;322;131;-;-;3;1;3;3;-;7;17;50;109;144;230;266;317;420;316;186;-
1987;BN der Harnblase;1;-;-;-;-;1;5;20;41;118;255;386;473;675;984;820;537;-;-;-;-;-;2;1;1;5;15;24;54;123;181;267;513;428;365;-
1987;BN d. lymphat., blutbild. u. verwandten Gewebes;5;95;79;97;138;99;128;161;299;377;585;637;750;929;1147;804;426;-;4;66;45;74;54;90;78;93;206;248;347;566;699;1006;1307;1056;660;-
1987;Leukämie;4;78;57;60;69;48;55;76;129;142;233;269;322;399;562;428;241;-;4;57;30;38;27;51;43;50;99;107;148;216;290;463;572;503;383;-
1987;Gutartige Neubildungen;4;6;2;3;4;3;13;6;14;23;25;32;28;26;49;64;19;-;2;7;3;6;7;3;7;11;31;27;32;42;61;40;59;56;32;-
1987;Krankheiten des Blutes u. der blutbildenden Organe;12;22;7;5;12;11;13;19;34;27;44;63;78;109;167;162;108;-;5;20;7;6;10;7;9;9;28;21;45;62;101;133;271;277;266;-
1987;Endokrine, Ernährungs- u. Stoffwechselkrankheiten;31;41;18;22;25;53;82;91;249;350;414;481;675;889;1402;1181;655;-;24;37;26;26;31;34;42;57;94;191;338;671;1165;1829;3271;3144;2411;-
1987;Diabetes mellitus;-;-;2;7;13;28;46;71;174;255;324;396;581;808;1279;1085;576;-;-;-;3;6;13;19;21;32;51;122;244;551;1003;1632;2978;2872;2140;-
1987;Psychische und Verhaltensstörungen;-;6;23;71;154;211;261;331;585;581;537;372;278;237;338;337;235;-;1;5;13;30;38;60;72;101;169;139;171;214;182;266;446;577;664;-
1987;Psychische und Verhaltensstörungen durch Alkohol;-;-;2;10;60;136;213;297;544;536;479;289;203;125;109;53;23;-;-;-;1;3;6;33;47;83;139;106;122;134;85;52;52;23;17;-
1987;Psych. u. Verhaltensstörungen d.a.psychotr. Subst.;-;-;14;46;83;69;41;18;29;19;17;11;12;6;5;9;1;-;-;-;7;16;20;14;12;6;3;8;17;4;5;9;8;3;7;-
1987;Krankheiten d. Nervensystems u. d. Sinnesorgane;83;163;107;115;91;97;113;130;227;257;325;347;435;636;963;738;382;-;54;139;36;44;57;71;66;85;173;167;261;362;542;760;1253;1112;830;-
1987;Meningitis;30;24;1;3;3;5;7;6;10;7;15;15;11;11;15;6;2;-;16;12;3;2;4;1;2;1;5;8;6;14;17;22;30;12;14;-
1987;Krankheiten des Kreislaufsystems;48;68;86;135;270;453;872;1558;4176;6705;11187;14106;17571;26388;41471;40791;32735;-;34;49;40;107;127;222;307;484;1224;2044;3610;7692;12958;26448;55497;69981;88018;-
1987;Hypertonie (Hochdruckkrankheit);-;-;1;3;11;21;35;75;221;343;629;642;777;1099;1812;1637;1015;-;-;-;2;1;2;18;15;37;121;190;344;689;1115;2114;4038;4452;4435;-
1987;Ischämische Herzkrankheiten;-;-;3;13;70;156;409;794;2297;3857;6516;8210;9591;13114;17703;14492;9530;-;-;-;3;5;9;33;54;117;354;694;1414;3223;5264;10192;18756;20657;21202;-
1987;Akuter oder rezidivierender Myokardinfarkt;-;-;2;12;54;132;319;650;1803;2943;4696;5759;6436;8297;9968;6802;3390;-;-;-;1;4;6;27;41;93;267;487;990;2060;3223;5646;9289;8456;6398;-
1987;Sonstige Formen der Herzkrankheit;36;34;47;64;104;127;212;329;742;1017;1542;1672;2099;3411;6259;7567;8032;-;26;31;19;30;29;35;62;92;205;299;557;1115;1800;3818;8906;13535;22892;-
1987;Sonstige Krankheiten des Endokards;4;9;4;9;11;6;11;34;47;97;140;153;170;167;188;118;52;-;1;3;2;3;8;7;7;17;33;55;98;161;236;329;444;342;269;-
1987;Zerebrovaskuläre Krankheiten;6;13;19;28;39;76;121;198;506;759;1256;1873;2739;4834;9139;9826;7836;-;2;10;10;37;43;81;102;128;292;469;647;1397;2604;6015;14391;18812;22536;-
1987;Schlaganfall, nicht als Blutung oder Infarkt bez.;-;-;-;-;1;2;14;18;106;237;542;955;1565;3012;5617;5730;4195;-;-;-;-;1;3;7;4;12;41;103;216;645;1457;3672;8779;11084;12204;-
1987;Krankheiten der Arterien, Arteriolen und Kapillare;1;4;5;6;11;18;24;38;159;273;555;879;1337;2632;4930;5913;5582;-;1;1;-;7;11;9;14;20;44;81;138;448;976;2634;6884;10180;14938;-
1987;Krankheiten des Atmungssystems;104;82;59;68;50;69;111;149;345;655;1260;1856;2463;3926;6559;6520;5231;-;82;47;24;39;50;64;65;92;183;255;415;764;1251;2085;3909;5109;7453;-
1987;Grippe;5;2;2;2;1;3;3;1;7;4;3;6;4;7;18;26;27;-;3;2;1;-;2;2;1;-;5;-;4;5;8;15;27;50;112;-
1987;Pneumonie;32;29;20;14;18;29;40;52;106;142;208;257;359;696;1503;1836;1958;-;26;18;5;6;12;16;20;27;46;45;83;152;292;611;1530;2367;3929;-
1987;Chronische Krankheiten der unteren Atemwege;2;19;27;44;24;25;44;68;169;388;862;1365;1847;2833;4441;4054;2756;-;1;9;10;29;29;33;34;47;100;160;269;489;797;1224;1885;2035;2401;-
1987;Asthma;2;17;25;42;22;19;32;35;94;154;284;377;402;554;752;539;299;-;-;3;9;27;27;28;29;41;72;98;143;221;320;377;499;412;366;-
1987;Krankheiten des Verdauungssystems;30;31;11;40;99;322;515;701;1630;2041;2238;2189;2054;2109;2868;2356;1537;-;22;15;14;36;73;127;206;303;650;736;941;1335;1578;2005;3568;4007;4030;-
1987;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;1;-;-;5;5;17;22;32;110;122;141;185;163;260;414;423;281;-;-;-;-;1;4;4;4;3;26;32;62;95;130;196;432;561;551;-
1987;Krankheiten der Leber;2;4;-;8;56;219;378;548;1255;1535;1643;1479;1282;1014;1045;598;254;-;1;5;6;13;32;82;161;244;507;519;634;797;757;696;924;696;409;-
1987;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;-;-;7;54;206;364;527;1202;1458;1555;1414;1214;942;980;532;227;-;-;3;5;10;29;76;154;237;485;487;596;750;701;641;835;618;346;-
1987;Krankheiten der Haut und der Unterhaut;1;-;2;-;2;3;3;2;8;9;18;12;19;23;48;44;44;-;2;2;1;3;4;4;5;5;10;11;21;16;26;68;131;166;218;-
1987;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;1;3;4;8;1;5;6;7;23;36;66;84;88;107;170;154;123;-;1;1;5;3;6;6;8;11;27;47;66;134;169;285;496;535;667;-
1987;Chronische Polyarthritis und Arthrose;-;1;2;-;-;-;-;-;2;7;23;27;39;41;56;57;24;-;-;-;2;1;1;-;4;2;13;21;31;75;94;167;244;240;202;-
1987;Krankheiten des Urogenitalsystems;4;7;8;17;17;23;30;45;116;170;223;287;375;609;1167;1147;1128;-;2;6;7;12;15;14;27;46;91;115;213;328;447;732;1282;1289;1374;-
1987;Krankheiten der Niere;2;5;8;16;16;22;30;44;105;165;199;252;305;470;806;751;686;-;2;6;5;11;13;11;20;38;81;105;197;304;409;665;1120;1106;1180;-
1987;Schwangerschaft, Geburt und Wochenbett;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;17;32;18;13;2;-;-;-;-;-;-;-;-;-;-
1987;Best.Zustände mit Ursprung in der Perinatalperiode;1888;23;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1343;8;2;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-
1987;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;1050;200;47;38;28;28;14;8;23;32;25;16;13;12;8;14;5;-;834;204;26;37;22;13;16;16;22;38;26;25;20;16;18;9;13;-
1987;Angeborene Fehlbildungen des Nervensystems;139;39;6;5;6;3;-;2;2;2;1;3;2;3;1;3;2;-;144;58;6;6;6;-;1;3;4;1;1;2;-;2;4;-;-;-
1987;Angeborene Fehlbildungen des Kreislaufsystems;475;96;25;18;8;12;10;3;12;9;6;6;5;5;6;6;3;-;340;88;12;17;6;8;12;7;8;13;11;8;11;8;8;5;7;-
1987;Symptome und abnorme klinische und Laborbefunde;710;72;60;128;144;206;247;316;583;694;711;655;587;630;942;1080;1482;-;461;51;22;39;58;83;88;132;212;226;264;356;496;640;1190;1791;4603;-
1987;Plötzlicher Kindstod;632;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;422;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1987;Sonst. ungenau bezeichnete u. unbek. Todesursachen;71;67;59;124;139;201;239;309;557;660;677;605;531;535;717;568;331;-;35;49;21;36;58;76;81;123;201;217;244;333;452;519;814;825;778;-
1987;Äußere Ursachen von Morbidität und Mortalität;181;743;1657;2628;2081;1743;1672;1560;2478;2130;1940;1334;1091;1334;1861;1720;1426;-;131;413;505;635;499;468;492;539;845;816;735;927;1033;1447;2361;2767;3814;-
1987;Unfälle einschließlich Spätfolgen;156;644;1229;1761;1081;776;727;640;1065;916;865;601;492;668;1017;1084;1079;-;104;358;362;366;211;162;189;182;260;283;297;372;481;805;1644;2271;3492;-
1987;Transportmittelunfälle;11;293;1077;1439;785;453;388;309;471;387;348;259;186;240;314;213;114;-;3;190;322;306;162;101;123;86;135;130;126;149;139;230;327;230;126;-
1987;Stürze;1;41;32;73;80;85;99;117;218;216;221;179;179;278;513;682;824;-;5;17;5;6;9;9;19;36;46;53;86;112;214;408;1008;1713;3129;-
1987;Ertrinken und Untergehen;1;154;24;47;23;32;37;28;49;42;32;30;6;19;20;18;9;-;2;56;4;3;3;3;2;9;5;10;9;9;14;22;32;26;7;-
1987;Exposition gegenüber Rauch, Feuer und Flammen;7;22;4;17;23;37;33;21;33;30;27;17;18;17;23;41;38;-;5;26;4;8;8;4;10;15;10;12;15;19;17;24;54;54;38;-
1987;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);-;11;12;22;41;49;54;36;61;53;31;13;9;16;28;24;24;-;1;5;5;13;12;18;13;13;19;23;21;18;22;31;79;101;67;-
1987;Vorsätzliche Selbstbeschädigung;-;39;357;739;873;812;817;783;1219;1058;964;663;541;598;781;568;312;-;-;9;96;194;233;247;248;296;496;465;394;495;485;566;615;412;250;-
1987;Tätlicher Angriff;20;23;22;36;33;37;43;32;52;39;22;20;6;10;8;10;1;-;21;35;31;49;38;34;26;23;32;20;10;11;16;23;19;14;11;-
1987;Ereignis, dessen nähere Umstände unbestimmt sind;5;36;49;89;92;111;83;104;137;113;87;40;46;51;49;56;33;-;6;11;16;26;17;25;29;38;57;48;33;47;51;49;83;69;60;-
1988;Insgesamt;4038;1884;2015;3604;3567;3997;5146;6534;14605;21294;28422;34527;42124;44390;74900;70801;55568;-;2784;1343;780;1266;1375;1772;2611;3505;7167;10031;13094;21627;35025;44881;91932;109859;134131;1
1988;Bestimmte infektiöse und parasitäre Krankheiten;58;72;25;37;107;118;170;155;211;199;228;274;301;272;414;355;253;-;45;62;13;16;32;23;32;25;57;85;80;159;261;258;526;525;607;-
1988;Tuberkulose einschließlich ihrer Folgezustände;-;1;-;1;9;6;19;23;55;56;79;119;116;97;168;144;80;-;1;-;1;2;2;2;6;4;9;16;18;40;57;58;93;97;74;-
1988;Meningokokkeninfektion;19;25;2;-;1;1;1;-;-;2;2;1;3;1;2;-;1;-;6;21;5;1;2;-;1;-;1;1;2;1;1;3;4;1;-;-
1988;Virushepatitis;1;4;1;2;4;1;4;8;6;13;12;17;23;15;21;6;4;-;2;1;-;1;2;-;3;1;4;7;9;11;16;8;24;9;5;-
1988;HIV-Krankheit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1988;Neubildungen;23;279;168;282;360;518;877;1558;4337;6828;9774;11826;13740;12475;18229;14586;8402;-;20;211;110;182;293;589;1030;1593;3491;4994;6305;9238;12702;12748;19649;17635;14840;-
1988;Bösartige Neubildungen (BN);17;265;153;275;343;484;843;1521;4245;6701;9604;11600;13467;12165;17797;14148;8097;-;11;180;100;167;279;568;1000;1562;3415;4903;6164;9041;12391;12363;19069;17016;14094;-
1988;BN der Lippe, der Mundhöhle und des Pharynx;-;1;2;4;6;7;61;148;465;583;519;415;335;185;199;155;71;-;-;-;1;1;2;8;11;22;54;73;65;84;86;73;119;109;94;-
1988;BN des Ösophagus;-;-;-;-;1;8;23;80;240;340;424;360;315;189;256;203;130;-;-;-;-;-;-;-;1;9;26;38;62;82;79;93;123;148;139;-
1988;BN des Magens;-;-;1;6;10;32;66;124;306;489;713;944;1176;1151;1904;1467;890;-;-;-;-;8;11;40;61;97;169;251;349;523;836;1026;1819;1971;1682;-
1988;BN des Dickdarms;-;-;-;1;6;18;47;81;228;380;582;843;968;985;1531;1355;830;-;-;1;1;4;9;23;37;80;199;335;496;826;1217;1420;2435;2315;2157;-
1988;BN des Rektums, des Anus und am Rektosigmoid;-;-;-;3;6;12;32;52;137;296;392;443;557;536;876;716;426;-;-;-;-;3;2;9;12;30;120;170;259;379;587;584;1044;1003;790;-
1988;BN der Leber, der Gallenwege und des Pankreas;2;2;5;5;13;21;57;102;323;590;782;1100;1246;1059;1421;1027;545;-;1;4;1;6;4;16;28;74;200;349;566;986;1526;1571;2513;2204;1638;-
1988;BN der Leber und der intrahepatischen Gallengänge;2;2;5;3;6;8;14;19;73;170;234;345;413;307;349;217;132;-;1;4;1;2;1;7;9;17;41;69;90;153;252;254;370;324;226;-
1988;BN des Pankreas;-;-;-;1;5;12;33;67;212;356;444;603;646;574;755;538;267;-;-;-;-;3;2;6;16;37;104;169;262;449;698;720;1168;999;732;-
1988;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;-;2;-;2;12;38;141;393;1235;2161;3496;4162;4553;3582;4661;2979;1220;-;-;-;-;3;9;21;58;114;205;318;481;751;1068;936;1108;832;516;-
1988;BN der Bronchien und der Lunge;-;2;-;2;12;34;126;341;1112;1946;3281;3942;4348;3427;4466;2825;1156;-;-;-;-;3;9;21;55;108;195;305;462;724;1045;913;1088;813;493;-
1988;Melanom und sonstige bösartige Neubild. der Haut;-;2;1;7;15;31;32;55;96;115;127;127;111;102;125;114;70;-;-;1;1;8;22;19;26;28;56;89;73;113;136;125;174;142;199;-
1988;Bösartiges Melanom der Haut;-;1;1;7;14;27;30;53;86;102;110;108;92;80;90;67;38;-;-;1;1;5;21;18;25;27;52;79;69;102;119;99;146;96;95;-
1988;BN der Brustdrüse;-;-;-;-;-;-;1;2;3;11;12;10;17;14;22;9;9;-;-;-;2;3;33;120;332;541;1141;1522;1540;1975;2166;1789;2403;1945;1771;-
1988;BN der Genital- und Harnorgane;1;11;17;50;61;62;59;98;280;501;947;1353;2033;2436;4035;3895;2565;-;-;10;8;8;48;135;224;265;668;979;1277;1819;2486;2374;3487;2748;2008;-
1988;BN der Cervix uteri;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;30;79;118;113;195;222;206;246;331;353;369;222;156;-
1988;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;12;19;31;67;109;189;300;466;450;698;570;415;-
1988;BN des Ovars;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;4;12;26;63;82;278;452;555;755;931;778;1063;721;451;-
1988;BN der Prostata;-;1;4;1;-;-;1;10;29;114;285;520;962;1404;2583;2639;1790;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1988;BN der Niere, ausgenommen Nierenbecken;1;7;2;-;4;4;17;43;146;234;378;378;407;323;430;327;165;-;-;8;1;-;1;6;9;20;58;94;142;226;282;266;452;334;172;-
